Invoice ID,Branch,City,Customer Type,Gender,Product Line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,COGS,Gross margin percentage,Gross income,Rating
da2ff74a,C,City B,Member,Female,Sports,64.13,9,28.86,606.03,2025-02-04,15:14:04,Cash,577.17,4.76,28.86,9.4
00acd660,C,City B,Normal,Female,Electronic,160.02,1,8.0,168.02,2024-10-30,22:14:09,Credit Card,160.02,4.76,8.0,7.8
e37ad6e5,A,City C,Normal,Female,Home,218.8,9,98.46,2067.66,2024-08-14,14:38:33,E-wallet,1969.2,4.76,98.46,9.9
c904e520,B,City C,Normal,Female,Fashion,188.82,3,28.32,594.78,2025-06-14,02:12:34,Cash,566.46,4.76,28.32,5.6
129128f5,C,City B,Normal,Male,Fashion,334.17,8,133.67,2807.03,2025-03-12,22:59:39,Credit Card,2673.36,4.76,133.67,9.4
979706fd,C,City B,Normal,Male,Beauty,339.08,5,84.77,1780.17,2024-08-13,03:38:59,Cash,1695.4,4.76,84.77,8.9
4f1edd35,A,City A,Member,Male,Sports,127.14,2,12.71,266.99,2025-02-28,09:49:34,Credit Card,254.28,4.76,12.71,4.3
fbf83889,A,City A,Normal,Female,Sports,178.94,2,17.89,375.77,2025-06-03,09:30:38,Cash,357.88,4.76,17.89,9.8
3cfe573e,C,City C,Member,Male,Home,124.23,8,49.69,1043.53,2024-12-23,04:56:15,Credit Card,993.84,4.76,49.69,5.1
c7fc108b,A,City A,Normal,Male,Sports,97.56,6,29.27,614.63,2024-09-02,18:20:18,Cash,585.36,4.76,29.27,8.5
16d9a3c1,A,City A,Member,Male,Home,257.76,1,12.89,270.65,2025-04-29,04:46:17,Cash,257.76,4.76,12.89,6.5
256b3ec0,C,City B,Normal,Male,Electronic,114.8,8,45.92,964.32,2024-09-06,17:25:15,E-wallet,918.4,4.76,45.92,8.0
a686cf52,B,City C,Member,Male,Sports,345.79,6,103.74,2178.48,2024-10-26,22:20:04,Cash,2074.74,4.76,103.74,6.2
865d8a50,C,City B,Normal,Male,Home,30.93,8,12.37,259.81,2024-09-27,22:10:44,E-wallet,247.44,4.76,12.37,6.9
1987e991,C,City C,Normal,Female,Home,469.36,6,140.81,2956.97,2025-03-01,03:24:11,E-wallet,2816.16,4.76,140.81,4.8
3cb4d73d,A,City C,Normal,Male,Electronic,183.2,10,91.6,1923.6,2025-02-20,18:21:32,E-wallet,1832.0,4.76,91.6,6.8
73b1e71e,C,City B,Member,Female,Fashion,217.23,8,86.89,1824.73,2024-08-20,17:58:18,Cash,1737.84,4.76,86.89,6.6
a4f44f38,C,City A,Normal,Male,Beauty,48.18,1,2.41,50.59,2024-11-30,09:41:32,E-wallet,48.18,4.76,2.41,4.6
dec2c84a,A,City A,Member,Male,Sports,79.1,2,7.91,166.11,2024-10-07,05:00:27,E-wallet,158.2,4.76,7.91,4.2
6a097dd4,B,City A,Normal,Female,Beauty,340.17,5,85.04,1785.89,2025-07-07,12:41:29,Cash,1700.85,4.76,85.04,6.6
e7e310dd,A,City B,Member,Male,Fashion,476.18,10,238.09,4999.89,2024-11-27,09:12:22,Cash,4761.8,4.76,238.09,4.5
1e86a118,B,City B,Normal,Female,Home,122.88,8,49.15,1032.19,2025-02-04,12:04:54,Cash,983.04,4.76,49.15,4.2
0a249ce1,A,City B,Member,Female,Beauty,161.31,6,48.39,1016.25,2024-08-15,04:37:51,Cash,967.86,4.76,48.39,9.2
3a3d9e12,A,City B,Member,Male,Fashion,303.52,7,106.23,2230.87,2025-07-05,09:08:48,Cash,2124.64,4.76,106.23,5.4
2d80f8f3,C,City C,Member,Male,Home,122.68,9,55.21,1159.33,2025-06-30,06:27:45,Cash,1104.12,4.76,55.21,6.6
b743e05d,B,City C,Member,Male,Electronic,357.06,3,53.56,1124.74,2024-12-05,00:57:59,Cash,1071.18,4.76,53.56,9.5
28dd21f4,C,City A,Member,Male,Electronic,160.97,5,40.24,845.09,2024-08-31,04:02:09,Cash,804.85,4.76,40.24,5.6
f456e0a8,A,City C,Normal,Male,Beauty,318.94,2,31.89,669.77,2024-09-08,18:15:40,Cash,637.88,4.76,31.89,7.9
7c05a004,C,City A,Member,Male,Electronic,479.22,4,95.84,2012.72,2025-06-29,07:24:04,Cash,1916.88,4.76,95.84,8.3
ccf38f46,B,City B,Member,Male,Fashion,219.41,2,21.94,460.76,2024-12-04,08:05:41,Cash,438.82,4.76,21.94,4.0
8c1e84f5,B,City A,Normal,Female,Sports,266.08,10,133.04,2793.84,2024-08-23,20:08:47,E-wallet,2660.8,4.76,133.04,8.6
bc43341f,A,City A,Normal,Female,Electronic,404.35,5,101.09,2122.84,2025-02-03,09:11:00,E-wallet,2021.75,4.76,101.09,6.6
f64bc58f,B,City A,Member,Female,Home,436.36,7,152.73,3207.25,2024-08-02,02:30:06,Cash,3054.52,4.76,152.73,7.0
46312821,A,City B,Member,Male,Sports,398.67,6,119.6,2511.62,2024-09-24,13:23:30,Cash,2392.02,4.76,119.6,7.2
c22874c9,A,City A,Member,Female,Sports,435.78,2,43.58,915.14,2024-09-12,06:20:35,Cash,871.56,4.76,43.58,9.8
2add79c2,C,City B,Member,Male,Sports,151.41,6,45.42,953.88,2024-08-30,22:54:45,Credit Card,908.46,4.76,45.42,4.7
14e81295,A,City A,Member,Male,Fashion,350.39,1,17.52,367.91,2025-07-07,14:29:14,E-wallet,350.39,4.76,17.52,9.6
a18c665f,B,City B,Member,Female,Fashion,380.3,2,38.03,798.63,2025-03-25,05:59:04,Cash,760.6,4.76,38.03,7.3
bd96cade,C,City B,Member,Male,Electronic,430.39,10,215.19,4519.09,2024-09-11,13:57:26,E-wallet,4303.9,4.76,215.19,4.7
8361d9e6,A,City C,Member,Male,Sports,157.18,8,62.87,1320.31,2024-08-25,13:50:21,Credit Card,1257.44,4.76,62.87,8.6
8e66c570,B,City C,Member,Female,Sports,366.5,8,146.6,3078.6,2024-12-20,16:25:08,E-wallet,2932.0,4.76,146.6,5.6
566322ca,C,City C,Member,Male,Electronic,362.39,9,163.08,3424.59,2025-05-21,19:29:34,Cash,3261.51,4.76,163.08,9.8
3b175527,B,City A,Normal,Female,Beauty,396.65,5,99.16,2082.41,2025-04-18,16:15:47,E-wallet,1983.25,4.76,99.16,4.9
719d8249,B,City A,Member,Female,Fashion,250.59,10,125.3,2631.2,2024-08-10,09:52:45,Credit Card,2505.9,4.76,125.3,7.8
9e803c4f,C,City B,Member,Male,Beauty,404.82,8,161.93,3400.49,2025-05-01,12:52:00,Credit Card,3238.56,4.76,161.93,5.9
11639207,C,City B,Normal,Female,Beauty,209.65,9,94.34,1981.19,2024-08-29,20:14:02,E-wallet,1886.85,4.76,94.34,8.2
f36736aa,C,City A,Normal,Female,Home,371.42,10,185.71,3899.91,2024-08-30,06:49:21,Credit Card,3714.2,4.76,185.71,4.7
8bcd1f6a,B,City C,Member,Male,Fashion,460.23,3,69.03,1449.72,2024-09-12,02:07:26,Cash,1380.69,4.76,69.03,8.4
260e2a85,A,City B,Member,Female,Electronic,305.26,7,106.84,2243.66,2024-10-25,07:13:55,Cash,2136.82,4.76,106.84,5.9
38d72710,B,City C,Member,Female,Sports,173.59,1,8.68,182.27,2025-07-02,06:34:12,E-wallet,173.59,4.76,8.68,7.4
4110ef56,C,City A,Normal,Male,Home,436.47,8,174.59,3666.35,2025-03-30,13:33:38,Credit Card,3491.76,4.76,174.59,6.2
642bcaa0,A,City C,Normal,Female,Beauty,480.89,5,120.22,2524.67,2024-10-14,19:12:09,E-wallet,2404.45,4.76,120.22,9.4
ca11ca82,C,City C,Normal,Female,Sports,362.8,3,54.42,1142.82,2024-12-06,00:42:51,Cash,1088.4,4.76,54.42,6.9
71f064e0,C,City C,Member,Male,Beauty,251.63,4,50.33,1056.85,2025-02-24,09:39:17,E-wallet,1006.52,4.76,50.33,6.6
80620ae7,C,City B,Member,Female,Electronic,450.16,10,225.08,4726.68,2025-07-09,03:59:01,E-wallet,4501.6,4.76,225.08,5.3
68b2e391,C,City C,Normal,Male,Electronic,274.32,10,137.16,2880.36,2024-10-16,04:03:28,Credit Card,2743.2,4.76,137.16,6.2
16c07559,C,City A,Member,Female,Electronic,47.18,2,4.72,99.08,2025-04-27,17:38:34,Cash,94.36,4.76,4.72,7.6
eff5fbd3,B,City A,Member,Male,Beauty,480.06,5,120.02,2520.32,2025-03-16,01:14:26,Credit Card,2400.3,4.76,120.02,8.3
9c7c2b1a,B,City B,Member,Female,Electronic,196.5,2,19.65,412.65,2024-12-06,03:35:26,E-wallet,393.0,4.76,19.65,5.9
15a7771b,B,City C,Member,Male,Home,45.8,5,11.45,240.45,2024-12-29,03:54:32,Cash,229.0,4.76,11.45,9.1
863e5568,A,City A,Normal,Male,Electronic,170.3,5,42.58,894.08,2024-08-11,18:35:41,Cash,851.5,4.76,42.58,4.8
6221ff7c,A,City A,Normal,Female,Sports,245.64,2,24.56,515.84,2025-01-16,23:26:15,Credit Card,491.28,4.76,24.56,9.5
e840b924,B,City B,Member,Male,Home,399.79,9,179.91,3778.02,2024-09-19,17:38:01,Credit Card,3598.11,4.76,179.91,10.0
6a50423a,C,City A,Member,Female,Sports,342.43,4,68.49,1438.21,2025-07-04,17:26:58,Cash,1369.72,4.76,68.49,5.6
64219ccc,C,City A,Member,Female,Sports,20.39,5,5.1,107.05,2025-01-22,13:06:22,Credit Card,101.95,4.76,5.1,4.5
c2f8ec00,B,City A,Member,Female,Sports,201.23,4,40.25,845.17,2025-03-04,15:34:29,E-wallet,804.92,4.76,40.25,5.9
ed3a283a,B,City B,Member,Male,Home,27.97,3,4.2,88.11,2024-10-09,05:47:53,Credit Card,83.91,4.76,4.2,5.2
226670e0,C,City C,Member,Female,Beauty,253.2,6,75.96,1595.16,2024-09-28,14:24:48,Credit Card,1519.2,4.76,75.96,6.6
1c2f3221,C,City A,Member,Male,Home,148.72,2,14.87,312.31,2024-08-15,23:00:44,E-wallet,297.44,4.76,14.87,6.1
a4c4b9f8,C,City B,Normal,Female,Fashion,170.28,10,85.14,1787.94,2025-01-08,02:04:13,E-wallet,1702.8,4.76,85.14,7.7
d438c95b,A,City C,Member,Female,Home,416.46,10,208.23,4372.83,2024-11-08,11:15:58,E-wallet,4164.6,4.76,208.23,4.8
ab6de42e,C,City B,Normal,Male,Electronic,171.03,10,85.52,1795.82,2024-10-03,10:14:52,Cash,1710.3,4.76,85.52,9.5
16c164fc,A,City B,Normal,Female,Electronic,279.59,4,55.92,1174.28,2024-07-18,09:49:41,Cash,1118.36,4.76,55.92,6.0
93ce7fad,C,City B,Member,Female,Beauty,370.56,2,37.06,778.18,2025-04-17,23:28:16,E-wallet,741.12,4.76,37.06,7.6
b8830f58,A,City B,Normal,Male,Sports,184.07,3,27.61,579.82,2024-07-29,01:24:15,Credit Card,552.21,4.76,27.61,9.9
03e34cb0,B,City A,Member,Male,Home,165.48,5,41.37,868.77,2025-05-07,00:57:38,E-wallet,827.4,4.76,41.37,7.6
74e67c94,B,City C,Member,Female,Beauty,308.37,6,92.51,1942.73,2024-12-07,10:55:42,Cash,1850.22,4.76,92.51,7.5
955a9db2,A,City B,Normal,Female,Fashion,170.28,3,25.54,536.38,2025-01-09,01:35:53,Credit Card,510.84,4.76,25.54,9.3
4f771fb3,A,City B,Member,Female,Home,202.52,3,30.38,637.94,2024-08-02,02:30:41,E-wallet,607.56,4.76,30.38,4.3
cc50b0ca,A,City A,Normal,Female,Fashion,151.06,6,45.32,951.68,2025-03-24,04:17:39,Cash,906.36,4.76,45.32,7.2
268f7131,C,City B,Member,Male,Electronic,263.57,4,52.71,1106.99,2024-08-07,14:15:07,E-wallet,1054.28,4.76,52.71,8.7
bdfb5a2d,B,City C,Normal,Female,Home,377.47,3,56.62,1189.03,2024-08-29,11:50:45,Credit Card,1132.41,4.76,56.62,5.0
64eceed7,B,City A,Normal,Female,Electronic,291.44,9,131.15,2754.11,2025-07-13,13:04:13,Cash,2622.96,4.76,131.15,4.2
e2cbef52,C,City A,Member,Female,Home,88.34,7,30.92,649.3,2024-10-13,03:51:43,Cash,618.38,4.76,30.92,8.5
c826fab5,A,City B,Member,Female,Fashion,31.64,3,4.75,99.67,2025-06-08,01:35:29,E-wallet,94.92,4.76,4.75,9.7
313b33ee,B,City C,Normal,Male,Beauty,150.69,2,15.07,316.45,2024-10-13,19:06:29,Cash,301.38,4.76,15.07,8.5
95fefe05,B,City C,Normal,Male,Sports,81.54,1,4.08,85.62,2025-03-31,02:11:32,E-wallet,81.54,4.76,4.08,6.1
61a4faca,C,City C,Member,Female,Home,485.11,9,218.3,4584.29,2024-08-15,11:27:36,Cash,4365.99,4.76,218.3,4.7
1dc46910,C,City C,Member,Female,Electronic,106.4,5,26.6,558.6,2025-01-14,13:40:05,Cash,532.0,4.76,26.6,6.3
a7c13b6f,B,City B,Normal,Female,Electronic,36.24,10,18.12,380.52,2025-02-16,11:53:49,Credit Card,362.4,4.76,18.12,6.1
331a518a,A,City B,Normal,Female,Sports,45.86,3,6.88,144.46,2025-05-09,22:10:11,E-wallet,137.58,4.76,6.88,6.1
eca27ece,A,City A,Member,Male,Electronic,158.91,6,47.67,1001.13,2024-11-05,06:03:13,Credit Card,953.46,4.76,47.67,8.1
9440d47c,B,City A,Normal,Female,Electronic,29.67,9,13.35,280.38,2025-05-22,19:35:16,Cash,267.03,4.76,13.35,4.3
4fb4b6ce,B,City B,Normal,Female,Fashion,451.54,5,112.89,2370.59,2024-12-18,10:50:10,Credit Card,2257.7,4.76,112.89,4.4
ef32d9ce,A,City C,Normal,Female,Home,31.35,2,3.14,65.84,2025-04-14,03:30:03,Cash,62.7,4.76,3.14,4.6
44e8582a,C,City C,Normal,Female,Beauty,450.73,10,225.37,4732.67,2024-12-24,09:46:04,E-wallet,4507.3,4.76,225.37,6.1
565ef6b8,C,City B,Normal,Male,Electronic,493.11,10,246.56,5177.66,2024-10-30,04:35:36,Cash,4931.1,4.76,246.56,5.4
6194566a,C,City B,Member,Male,Home,476.48,10,238.24,5003.04,2025-05-15,18:30:51,Cash,4764.8,4.76,238.24,4.5
43a79341,A,City C,Normal,Female,Fashion,272.25,10,136.12,2858.62,2025-01-15,20:59:30,E-wallet,2722.5,4.76,136.12,8.3
5b206f86,A,City A,Normal,Female,Fashion,104.84,7,36.69,770.57,2024-11-24,07:27:59,Cash,733.88,4.76,36.69,5.7
fa4e93cd,B,City C,Normal,Male,Fashion,36.64,2,3.66,76.94,2025-06-05,06:49:56,Credit Card,73.28,4.76,3.66,5.0
88753ec2,A,City A,Normal,Male,Beauty,161.71,2,16.17,339.59,2025-06-28,03:14:14,Cash,323.42,4.76,16.17,8.5
e8a2cdb5,C,City C,Member,Female,Fashion,41.61,3,6.24,131.07,2024-11-08,19:25:02,Credit Card,124.83,4.76,6.24,4.8
c36f6a66,C,City C,Member,Male,Electronic,271.53,2,27.15,570.21,2025-01-17,21:43:24,E-wallet,543.06,4.76,27.15,4.7
77a4d15b,C,City C,Member,Male,Electronic,335.88,1,16.79,352.67,2024-09-03,15:20:02,E-wallet,335.88,4.76,16.79,4.4
a5d738bc,C,City B,Member,Female,Electronic,176.34,8,70.54,1481.26,2025-04-19,09:58:30,Cash,1410.72,4.76,70.54,7.6
1151958a,B,City C,Normal,Male,Sports,475.77,6,142.73,2997.35,2024-09-18,16:48:36,Credit Card,2854.62,4.76,142.73,4.1
a1fa546a,A,City C,Normal,Male,Beauty,427.5,7,149.62,3142.12,2024-07-16,16:52:21,Credit Card,2992.5,4.76,149.62,8.7
9d0afdcb,A,City B,Normal,Male,Home,167.44,4,33.49,703.25,2025-01-11,20:55:44,E-wallet,669.76,4.76,33.49,5.9
2eb7b971,B,City B,Normal,Male,Electronic,492.48,10,246.24,5171.04,2024-07-14,04:55:54,Cash,4924.8,4.76,246.24,6.5
62911498,C,City B,Normal,Male,Beauty,412.06,10,206.03,4326.63,2025-01-24,17:49:36,Cash,4120.6,4.76,206.03,9.2
925e3c99,B,City B,Normal,Female,Fashion,147.25,7,51.54,1082.29,2024-12-30,01:52:44,Cash,1030.75,4.76,51.54,8.7
73c53899,B,City C,Member,Female,Electronic,450.64,10,225.32,4731.72,2025-06-15,13:32:10,Cash,4506.4,4.76,225.32,9.0
dd702426,B,City C,Normal,Female,Electronic,144.8,2,14.48,304.08,2024-11-17,06:03:52,E-wallet,289.6,4.76,14.48,8.0
ddc76989,C,City B,Member,Male,Fashion,163.65,9,73.64,1546.49,2025-05-08,17:12:55,E-wallet,1472.85,4.76,73.64,6.2
4effa2b8,C,City B,Normal,Female,Fashion,443.71,10,221.85,4658.95,2025-01-07,16:47:49,Credit Card,4437.1,4.76,221.85,4.7
a2593242,C,City B,Normal,Male,Home,397.1,2,39.71,833.91,2024-08-31,06:47:14,Cash,794.2,4.76,39.71,4.0
f7fa1d2e,A,City A,Member,Female,Home,105.12,9,47.3,993.38,2025-04-15,16:37:42,E-wallet,946.08,4.76,47.3,8.7
ee264384,B,City B,Member,Female,Fashion,162.15,1,8.11,170.26,2025-03-02,11:45:15,Cash,162.15,4.76,8.11,7.1
e0847ca3,A,City C,Normal,Female,Fashion,56.77,9,25.55,536.48,2025-04-02,10:23:41,E-wallet,510.93,4.76,25.55,5.4
b81eb4bb,A,City B,Normal,Female,Electronic,149.25,3,22.39,470.14,2024-09-23,07:42:31,E-wallet,447.75,4.76,22.39,4.2
30fb54ce,B,City C,Member,Male,Home,278.68,8,111.47,2340.91,2025-01-30,02:05:10,Credit Card,2229.44,4.76,111.47,7.1
4a1a8694,B,City A,Normal,Female,Sports,108.87,3,16.33,342.94,2025-04-11,01:30:33,Credit Card,326.61,4.76,16.33,9.1
90aab619,C,City C,Normal,Male,Sports,287.29,6,86.19,1809.93,2025-01-03,12:56:29,Credit Card,1723.74,4.76,86.19,9.2
7c96f825,C,City C,Normal,Female,Sports,40.97,1,2.05,43.02,2025-01-16,21:52:23,Credit Card,40.97,4.76,2.05,5.6
0d183fe6,C,City C,Normal,Female,Beauty,101.05,7,35.37,742.72,2025-03-05,15:26:50,E-wallet,707.35,4.76,35.37,4.3
4905af42,C,City B,Member,Female,Fashion,218.67,1,10.93,229.6,2024-08-22,06:55:41,E-wallet,218.67,4.76,10.93,7.2
4e784dbf,A,City B,Normal,Male,Sports,36.64,9,16.49,346.25,2025-03-08,21:05:50,Credit Card,329.76,4.76,16.49,9.7
066a6368,B,City A,Member,Male,Electronic,384.45,1,19.22,403.67,2025-03-02,12:16:06,Credit Card,384.45,4.76,19.22,7.5
fdbdbfdc,B,City A,Normal,Female,Fashion,343.19,7,120.12,2522.45,2025-05-09,10:03:01,E-wallet,2402.33,4.76,120.12,8.5
c68209a2,A,City C,Normal,Male,Home,96.61,6,28.98,608.64,2025-02-10,20:30:05,Credit Card,579.66,4.76,28.98,9.7
d93c2d26,A,City C,Member,Male,Electronic,342.14,2,34.21,718.49,2025-01-26,21:16:12,E-wallet,684.28,4.76,34.21,8.7
15fba1e8,B,City A,Member,Male,Fashion,138.66,3,20.8,436.78,2024-09-17,09:41:37,Cash,415.98,4.76,20.8,4.3
1ab7cf38,A,City C,Normal,Female,Beauty,237.28,1,11.86,249.14,2024-09-17,10:46:07,Credit Card,237.28,4.76,11.86,6.6
9c5b1450,C,City B,Normal,Female,Home,81.71,9,36.77,772.16,2024-08-23,13:28:11,E-wallet,735.39,4.76,36.77,8.1
2fc00c71,A,City C,Normal,Female,Sports,462.32,6,138.7,2912.62,2024-11-29,12:19:53,Cash,2773.92,4.76,138.7,7.9
dd539cb2,A,City B,Normal,Male,Fashion,35.72,8,14.29,300.05,2024-09-24,22:41:18,Cash,285.76,4.76,14.29,4.9
5bdd87a3,C,City A,Member,Female,Electronic,90.38,6,27.11,569.39,2025-05-21,14:44:50,E-wallet,542.28,4.76,27.11,9.2
3c1b7b7c,B,City A,Member,Female,Home,16.52,1,0.83,17.35,2024-11-19,22:27:37,Credit Card,16.52,4.76,0.83,4.6
51e273ba,B,City C,Normal,Female,Beauty,270.97,9,121.94,2560.67,2025-04-03,18:46:41,E-wallet,2438.73,4.76,121.94,4.4
147d5ef8,C,City B,Member,Male,Sports,36.79,7,12.88,270.41,2025-06-16,10:45:43,Credit Card,257.53,4.76,12.88,8.9
577f1f0a,C,City B,Normal,Female,Home,252.34,7,88.32,1854.7,2025-01-23,16:14:14,Cash,1766.38,4.76,88.32,6.2
d84248da,A,City A,Normal,Female,Fashion,475.36,8,190.14,3993.02,2024-09-27,04:50:39,E-wallet,3802.88,4.76,190.14,4.6
5a138a9d,C,City C,Member,Male,Fashion,106.24,8,42.5,892.42,2025-01-15,17:40:59,Cash,849.92,4.76,42.5,9.8
d13a194b,B,City B,Member,Female,Beauty,211.91,4,42.38,890.02,2024-11-08,13:02:28,Credit Card,847.64,4.76,42.38,6.3
5527996c,B,City C,Member,Female,Home,356.33,7,124.72,2619.03,2025-01-07,20:12:30,E-wallet,2494.31,4.76,124.72,4.1
a3335014,A,City B,Normal,Male,Electronic,314.68,5,78.67,1652.07,2024-09-27,14:07:11,E-wallet,1573.4,4.76,78.67,7.8
af85d0a1,C,City B,Member,Female,Sports,46.76,7,16.37,343.69,2024-11-06,11:17:25,Credit Card,327.32,4.76,16.37,6.8
c1192c8c,C,City B,Member,Female,Fashion,30.73,2,3.07,64.53,2025-03-27,05:06:35,Credit Card,61.46,4.76,3.07,8.6
7f760b42,C,City B,Normal,Female,Sports,101.93,4,20.39,428.11,2025-01-30,19:11:12,E-wallet,407.72,4.76,20.39,6.6
66fc1392,A,City A,Member,Female,Beauty,269.3,10,134.65,2827.65,2025-01-25,15:23:02,Cash,2693.0,4.76,134.65,7.6
817ff02f,C,City A,Normal,Female,Fashion,341.87,10,170.94,3589.64,2025-01-17,16:55:31,E-wallet,3418.7,4.76,170.94,5.4
2e92382b,C,City A,Member,Female,Beauty,374.45,7,131.06,2752.21,2025-01-27,08:38:11,Credit Card,2621.15,4.76,131.06,5.2
7eafb1d4,A,City B,Member,Male,Fashion,351.1,10,175.55,3686.55,2024-12-27,14:03:39,E-wallet,3511.0,4.76,175.55,7.4
17273288,C,City A,Normal,Male,Sports,497.82,8,199.13,4181.69,2024-08-16,08:50:53,Cash,3982.56,4.76,199.13,9.9
7d048d76,C,City C,Member,Male,Electronic,264.79,1,13.24,278.03,2025-06-03,00:35:45,Cash,264.79,4.76,13.24,8.2
ac3e1390,A,City A,Member,Female,Home,328.18,9,147.68,3101.3,2024-11-25,11:42:43,Credit Card,2953.62,4.76,147.68,5.6
82a20e9a,A,City B,Member,Female,Fashion,435.67,10,217.84,4574.54,2024-07-25,19:15:40,Cash,4356.7,4.76,217.84,7.9
ac2cb06f,A,City B,Normal,Male,Sports,363.6,5,90.9,1908.9,2024-11-09,13:15:41,Credit Card,1818.0,4.76,90.9,5.0
ac911794,B,City A,Member,Male,Fashion,19.28,1,0.96,20.24,2025-05-21,16:45:23,Credit Card,19.28,4.76,0.96,5.9
1f7777f8,A,City B,Member,Female,Sports,299.55,9,134.8,2830.75,2024-10-06,03:52:22,Cash,2695.95,4.76,134.8,6.5
48fb10e6,A,City C,Member,Male,Home,13.78,3,2.07,43.41,2025-01-15,20:23:04,Credit Card,41.34,4.76,2.07,4.6
4359146f,B,City B,Normal,Female,Sports,481.83,10,240.92,5059.22,2025-04-15,06:32:34,E-wallet,4818.3,4.76,240.92,7.1
62923302,B,City A,Member,Male,Sports,181.93,2,18.19,382.05,2025-06-17,20:53:47,Cash,363.86,4.76,18.19,7.8
729fd049,A,City C,Member,Female,Sports,357.82,3,53.67,1127.13,2024-12-08,02:07:50,E-wallet,1073.46,4.76,53.67,7.9
e95d37c1,A,City B,Member,Female,Beauty,115.24,4,23.05,484.01,2024-08-20,21:44:33,Credit Card,460.96,4.76,23.05,10.0
9f988d10,C,City C,Member,Female,Home,210.78,7,73.77,1549.23,2025-04-29,00:32:13,E-wallet,1475.46,4.76,73.77,8.9
70027c3c,B,City B,Normal,Male,Sports,438.86,7,153.6,3225.62,2024-10-04,16:44:21,Credit Card,3072.02,4.76,153.6,6.6
f1d57392,C,City B,Member,Female,Beauty,246.67,9,111.0,2331.03,2025-06-29,00:59:10,Cash,2220.03,4.76,111.0,5.3
0b920d6a,A,City B,Member,Female,Home,230.07,7,80.52,1691.01,2024-07-15,00:09:51,E-wallet,1610.49,4.76,80.52,4.5
3871897f,A,City C,Member,Male,Beauty,397.2,8,158.88,3336.48,2025-03-19,01:44:05,Cash,3177.6,4.76,158.88,6.1
9dbd23cc,C,City A,Member,Female,Fashion,189.99,4,38.0,797.96,2025-03-17,01:01:20,E-wallet,759.96,4.76,38.0,7.2
c8afa62d,B,City C,Normal,Male,Home,195.37,3,29.31,615.42,2025-05-28,23:52:40,Credit Card,586.11,4.76,29.31,7.8
57073e06,A,City C,Member,Male,Sports,64.32,7,22.51,472.75,2024-12-31,00:07:33,Cash,450.24,4.76,22.51,5.0
d34a9368,B,City A,Member,Female,Fashion,49.05,2,4.91,103.01,2025-03-13,09:23:05,E-wallet,98.1,4.76,4.91,5.4
9bd43c33,A,City A,Normal,Male,Beauty,471.82,3,70.77,1486.23,2025-01-01,14:13:41,Credit Card,1415.46,4.76,70.77,4.1
3048316b,A,City A,Member,Female,Beauty,258.91,5,64.73,1359.28,2024-09-18,03:15:48,Credit Card,1294.55,4.76,64.73,9.2
440f6a9e,A,City A,Normal,Female,Electronic,112.26,9,50.52,1060.86,2024-11-30,22:12:09,Cash,1010.34,4.76,50.52,9.3
e6ba7922,A,City C,Normal,Female,Fashion,194.81,2,19.48,409.1,2025-06-17,17:42:55,Cash,389.62,4.76,19.48,7.7
e6305113,C,City C,Member,Female,Fashion,175.5,7,61.43,1289.93,2025-02-21,16:13:52,Cash,1228.5,4.76,61.43,8.0
418368df,A,City A,Normal,Female,Sports,496.34,8,198.54,4169.26,2025-01-28,19:19:46,Cash,3970.72,4.76,198.54,4.1
38ada634,B,City B,Normal,Male,Beauty,482.63,3,72.39,1520.28,2024-12-28,11:55:51,Credit Card,1447.89,4.76,72.39,10.0
a91119e6,A,City A,Member,Male,Home,358.24,8,143.3,3009.22,2024-08-12,08:28:06,Credit Card,2865.92,4.76,143.3,4.2
4f00c12a,A,City A,Member,Male,Home,478.35,8,191.34,4018.14,2024-11-10,18:35:43,Credit Card,3826.8,4.76,191.34,6.1
99ebeff4,A,City B,Member,Male,Fashion,412.24,5,103.06,2164.26,2024-07-14,01:59:42,Cash,2061.2,4.76,103.06,6.1
14c5077a,B,City B,Normal,Female,Electronic,191.46,6,57.44,1206.2,2024-11-08,14:25:18,Credit Card,1148.76,4.76,57.44,9.9
9cd1c2b8,C,City B,Member,Female,Sports,23.66,10,11.83,248.43,2024-08-28,16:19:27,Credit Card,236.6,4.76,11.83,7.7
9757891b,C,City C,Normal,Female,Electronic,291.81,7,102.13,2144.8,2025-05-03,09:21:27,E-wallet,2042.67,4.76,102.13,4.6
4d4eac2b,C,City B,Normal,Female,Electronic,237.63,8,95.05,1996.09,2025-01-31,12:12:42,Credit Card,1901.04,4.76,95.05,7.8
6aa3f819,C,City B,Normal,Male,Home,287.22,4,57.44,1206.32,2025-03-07,03:53:50,Credit Card,1148.88,4.76,57.44,8.0
12def4e9,C,City A,Normal,Female,Electronic,122.78,5,30.7,644.6,2025-03-14,15:51:59,Credit Card,613.9,4.76,30.7,8.7
52c56cea,C,City B,Normal,Male,Beauty,243.87,3,36.58,768.19,2024-08-03,03:14:39,Credit Card,731.61,4.76,36.58,6.8
9d5e8614,B,City A,Member,Female,Fashion,212.74,4,42.55,893.51,2024-10-07,10:12:50,Credit Card,850.96,4.76,42.55,4.4
7a953411,A,City B,Member,Male,Sports,331.51,3,49.73,1044.26,2025-02-08,20:43:25,E-wallet,994.53,4.76,49.73,5.3
